Date,Product_Category,Discount_Percent,Revenue
2020-12-24,Electronics,0,910.01
2020-12-24,Clothing,20,1111.33
2020-12-24,Home & Kitchen,15,729.8
2020-12-25,Electronics,0,1315.11
2020-12-25,Clothing,0,778.1
2020-12-25,Home & Kitchen,10,675.96
2020-12-26,Electronics,10,1377.14
2020-12-26,Clothing,15,886.73
2020-12-26,Home & Kitchen,0,709.37
2020-12-27,Electronics,5,1204.57
2020-12-27,Clothing,10,1074.0
2020-12-27,Home & Kitchen,0,486.45
2020-12-28,Electronics,10,1368.79
2020-12-28,Clothing,5,774.56
2020-12-28,Home & Kitchen,10,566.93
2020-12-29,Electronics,5,1171.58
2020-12-29,Clothing,15,661.16
2020-12-29,Home & Kitchen,5,528.62
2020-12-30,Electronics,5,1344.79
2020-12-30,Clothing,0,875.27
2020-12-30,Home & Kitchen,15,571.25
2020-12-31,Electronics,5,1307.39
2020-12-31,Clothing,10,807.94
2020-12-31,Home & Kitchen,10,473.96
2021-01-01,Electronics,10,1604.42
2021-01-01,Clothing,0,1020.8
2021-01-01,Home & Kitchen,5,669.54
2021-01-02,Electronics,0,1496.46
2021-01-02,Clothing,0,911.27
2021-01-02,Home & Kitchen,15,803.2
2021-01-03,Electronics,15,1572.57
2021-01-03,Clothing,0,799.18
2021-01-03,Home & Kitchen,10,733.84
2021-01-04,Electronics,5,1332.25
2021-01-04,Clothing,0,972.06
2021-01-04,Home & Kitchen,0,753.01
2021-01-05,Electronics,15,1399.33
2021-01-05,Clothing,10,1070.87
2021-01-05,Home & Kitchen,10,750.61
2021-01-06,Electronics,20,1487.05
2021-01-06,Clothing,0,939.33
2021-01-06,Home & Kitchen,10,722.29
2021-01-07,Electronics,5,1378.52
2021-01-07,Clothing,5,850.98
2021-01-07,Home & Kitchen,0,724.66
2021-01-08,Electronics,10,1525.7
2021-01-08,Clothing,5,978.41
2021-01-08,Home & Kitchen,0,801.62
2021-01-09,Electronics,10,1668.8
2021-01-09,Clothing,5,760.2
2021-01-09,Home & Kitchen,5,760.12
2021-01-10,Electronics,0,1327.81
2021-01-10,Clothing,0,970.69
2021-01-10,Home & Kitchen,5,648.47
2021-01-11,Electronics,0,1573.25
2021-01-11,Clothing,5,1021.08
2021-01-11,Home & Kitchen,20,808.53
2021-01-12,Electronics,5,1567.32
2021-01-12,Clothing,0,834.12
2021-01-12,Home & Kitchen,5,784.19
2021-01-13,Electronics,0,1356.77
2021-01-13,Clothing,5,955.39
2021-01-13,Home & Kitchen,0,860.47
2021-01-14,Electronics,20,1895.08
2021-01-14,Clothing,0,957.71
2021-01-14,Home & Kitchen,5,648.46
2021-01-15,Electronics,0,1367.33
2021-01-15,Clothing,15,986.49
2021-01-15,Home & Kitchen,5,663.51
2021-01-16,Electronics,10,1529.82
2021-01-16,Clothing,0,852.58
2021-01-16,Home & Kitchen,0,807.75
2021-01-17,Electronics,0,1358.74
2021-01-17,Clothing,5,959.89
2021-01-17,Home & Kitchen,5,669.29
2021-01-18,Electronics,5,1325.47
2021-01-18,Clothing,0,807.78
2021-01-18,Home & Kitchen,0,711.74
2021-01-19,Electronics,20,1623.34
2021-01-19,Clothing,20,1132.05
2021-01-19,Home & Kitchen,10,860.61
2021-01-20,Electronics,0,1307.13
2021-01-20,Clothing,5,1180.85
2021-01-20,Home & Kitchen,10,662.64
2021-01-21,Electronics,20,1540.51
2021-01-21,Clothing,0,1007.36
2021-01-21,Home & Kitchen,10,755.96
2021-01-22,Electronics,5,1371.96
2021-01-22,Clothing,15,934.99
2021-01-22,Home & Kitchen,5,630.45
2021-01-23,Electronics,0,1383.46
2021-01-23,Clothing,20,1241.0
2021-01-23,Home & Kitchen,0,526.71
2021-01-24,Electronics,10,1530.42
2021-01-24,Clothing,0,990.98
2021-01-24,Home & Kitchen,5,674.38
2021-01-25,Electronics,15,1729.66
2021-01-25,Clothing,10,1037.03
2021-01-25,Home & Kitchen,0,770.91
2021-01-26,Electronics,0,1456.37
2021-01-26,Clothing,0,1032.74
2021-01-26,Home & Kitchen,0,673.68
2021-01-27,Electronics,0,1541.98
2021-01-27,Clothing,10,1002.7
2021-01-27,Home & Kitchen,5,699.91
2021-01-28,Electronics,0,1351.0
2021-01-28,Clothing,10,975.84
2021-01-28,Home & Kitchen,5,688.13
2021-01-29,Electronics,0,1384.97
2021-01-29,Clothing,5,973.95
2021-01-29,Home & Kitchen,0,696.54
2021-01-30,Electronics,5,1428.39
2021-01-30,Clothing,15,1134.03
2021-01-30,Home & Kitchen,0,706.7
2021-01-31,Electronics,0,1421.74
2021-01-31,Clothing,20,1012.87
2021-01-31,Home & Kitchen,10,637.13
2021-02-01,Electronics,10,1727.88
2021-02-01,Clothing,0,1088.97
2021-02-01,Home & Kitchen,0,657.84
2021-02-02,Electronics,20,1705.19
2021-02-02,Clothing,10,1229.85
2021-02-02,Home & Kitchen,5,744.36
2021-02-03,Electronics,15,1670.91
2021-02-03,Clothing,10,999.19
2021-02-03,Home & Kitchen,0,647.46
2021-02-04,Electronics,10,1874.62
2021-02-04,Clothing,0,993.32
2021-02-04,Home & Kitchen,5,761.62
2021-02-05,Electronics,0,1395.94
2021-02-05,Clothing,0,839.69
2021-02-05,Home & Kitchen,5,962.11
2021-02-06,Electronics,5,1687.36
2021-02-06,Clothing,10,1122.24
2021-02-06,Home & Kitchen,0,493.82
2021-02-07,Electronics,10,1634.77
2021-02-07,Clothing,0,1017.7
2021-02-07,Home & Kitchen,20,913.72
2021-02-08,Electronics,20,1542.8
2021-02-08,Clothing,10,1242.43
2021-02-08,Home & Kitchen,15,906.14
2021-02-09,Electronics,5,1351.62
2021-02-09,Clothing,20,1157.92
2021-02-09,Home & Kitchen,10,754.89
2021-02-10,Electronics,5,1583.91
2021-02-10,Clothing,5,1033.26
2021-02-10,Home & Kitchen,15,901.15
2021-02-11,Electronics,5,1401.16
2021-02-11,Clothing,5,1069.47
2021-02-11,Home & Kitchen,15,774.14
2021-02-12,Electronics,0,1451.38
2021-02-12,Clothing,0,992.56
2021-02-12,Home & Kitchen,0,906.71
2021-02-13,Electronics,0,1557.75
2021-02-13,Clothing,0,990.36
2021-02-13,Home & Kitchen,20,774.14
2021-02-14,Electronics,15,1732.42
2021-02-14,Clothing,5,961.02
2021-02-14,Home & Kitchen,0,854.12
2021-02-15,Electronics,0,1501.99
2021-02-15,Clothing,10,997.84
2021-02-15,Home & Kitchen,5,777.69
2021-02-16,Electronics,5,1681.01
2021-02-16,Clothing,5,1147.56
2021-02-16,Home & Kitchen,15,843.72
2021-02-17,Electronics,0,1579.49
2021-02-17,Clothing,20,1227.67
2021-02-17,Home & Kitchen,5,619.51
2021-02-18,Electronics,20,1777.0
2021-02-18,Clothing,0,843.16
2021-02-18,Home & Kitchen,0,816.34
2021-02-19,Electronics,5,1507.98
2021-02-19,Clothing,0,1022.78
2021-02-19,Home & Kitchen,5,623.19
2021-02-20,Electronics,0,1519.16
2021-02-20,Clothing,0,991.88
2021-02-20,Home & Kitchen,5,836.69
2021-02-21,Electronics,20,1782.08
2021-02-21,Clothing,0,1010.32
2021-02-21,Home & Kitchen,5,902.87
2021-02-22,Electronics,20,1904.47
2021-02-22,Clothing,0,1206.68
2021-02-22,Home & Kitchen,5,1021.73
2021-02-23,Electronics,0,1762.92
2021-02-23,Clothing,0,1003.79
2021-02-23,Home & Kitchen,5,808.71
2021-02-24,Electronics,20,2007.32
2021-02-24,Clothing,10,1237.29
2021-02-24,Home & Kitchen,0,694.89
2021-02-25,Electronics,0,1426.65
2021-02-25,Clothing,10,917.61
2021-02-25,Home & Kitchen,5,829.22
2021-02-26,Electronics,0,1648.39
2021-02-26,Clothing,15,1083.07
2021-02-26,Home & Kitchen,5,721.56
2021-02-27,Electronics,0,1221.32
2021-02-27,Clothing,20,1268.56
2021-02-27,Home & Kitchen,5,899.38
2021-02-28,Electronics,5,1607.24
2021-02-28,Clothing,10,1032.92
2021-02-28,Home & Kitchen,5,769.91
2021-03-01,Electronics,0,1521.9
2021-03-01,Clothing,20,1302.63
2021-03-01,Home & Kitchen,20,860.96
2021-03-02,Electronics,15,1669.37
2021-03-02,Clothing,20,1059.25
2021-03-02,Home & Kitchen,5,759.36
2021-03-03,Electronics,10,1809.96
2021-03-03,Clothing,0,949.99
2021-03-03,Home & Kitchen,0,622.66
2021-03-04,Electronics,0,1437.89
2021-03-04,Clothing,5,991.34
2021-03-04,Home & Kitchen,0,721.36
2021-03-05,Electronics,20,1739.91
2021-03-05,Clothing,5,879.63
2021-03-05,Home & Kitchen,20,1013.9
2021-03-06,Electronics,10,1604.96
2021-03-06,Clothing,10,1170.22
2021-03-06,Home & Kitchen,0,719.01
2021-03-07,Electronics,5,1555.57
2021-03-07,Clothing,15,1264.33
2021-03-07,Home & Kitchen,0,766.09
2021-03-08,Electronics,0,1680.51
2021-03-08,Clothing,0,983.35
2021-03-08,Home & Kitchen,10,745.98
2021-03-09,Electronics,5,1599.78
2021-03-09,Clothing,0,971.95
2021-03-09,Home & Kitchen,0,944.98
2021-03-10,Electronics,0,1488.15
2021-03-10,Clothing,0,1069.36
2021-03-10,Home & Kitchen,20,929.28
2021-03-11,Electronics,15,1680.28
2021-03-11,Clothing,5,1002.72
2021-03-11,Home & Kitchen,10,868.17
2021-03-12,Electronics,0,1570.57
2021-03-12,Clothing,10,1104.36
2021-03-12,Home & Kitchen,10,841.1
2021-03-13,Electronics,0,1387.88
2021-03-13,Clothing,10,1052.39
2021-03-13,Home & Kitchen,10,951.71
2021-03-14,Electronics,0,1501.09
2021-03-14,Clothing,5,1185.19
2021-03-14,Home & Kitchen,20,1045.67
2021-03-15,Electronics,0,1668.39
2021-03-15,Clothing,20,1408.41
2021-03-15,Home & Kitchen,0,822.21
2021-03-16,Electronics,0,1715.69
2021-03-16,Clothing,5,1178.07
2021-03-16,Home & Kitchen,15,716.61
2021-03-17,Electronics,5,1670.43
2021-03-17,Clothing,0,1267.82
2021-03-17,Home & Kitchen,0,583.41
2021-03-18,Electronics,0,1551.71
2021-03-18,Clothing,5,976.63
2021-03-18,Home & Kitchen,5,734.49
2021-03-19,Electronics,0,1499.7
2021-03-19,Clothing,10,1175.79
2021-03-19,Home & Kitchen,15,855.99
2021-03-20,Electronics,10,1744.45
2021-03-20,Clothing,15,1381.9
2021-03-20,Home & Kitchen,5,917.22
2021-03-21,Electronics,5,1647.67
2021-03-21,Clothing,0,1007.61
2021-03-21,Home & Kitchen,5,858.62
2021-03-22,Electronics,0,1379.16
2021-03-22,Clothing,10,1093.96
2021-03-22,Home & Kitchen,0,823.85
2021-03-23,Electronics,0,1567.88
2021-03-23,Clothing,5,1197.39
2021-03-23,Home & Kitchen,0,868.88
2021-03-24,Electronics,15,1830.12
2021-03-24,Clothing,10,1103.38
2021-03-24,Home & Kitchen,0,718.32
2021-03-25,Electronics,20,1984.22
2021-03-25,Clothing,10,1180.98
2021-03-25,Home & Kitchen,0,689.73
2021-03-26,Electronics,10,1810.69
2021-03-26,Clothing,0,1072.09
2021-03-26,Home & Kitchen,0,763.54
2021-03-27,Electronics,10,1792.33
2021-03-27,Clothing,20,1299.13
2021-03-27,Home & Kitchen,20,1069.04
2021-03-28,Electronics,0,1692.11
2021-03-28,Clothing,10,1089.85
2021-03-28,Home & Kitchen,0,772.84
2021-03-29,Electronics,15,1756.71
2021-03-29,Clothing,0,1224.84
2021-03-29,Home & Kitchen,5,896.66
2021-03-30,Electronics,10,1710.39
2021-03-30,Clothing,0,965.3
2021-03-30,Home & Kitchen,20,940.36
2021-03-31,Electronics,0,1340.89
2021-03-31,Clothing,10,1110.49
2021-03-31,Home & Kitchen,10,758.87
2021-04-01,Electronics,0,1603.83
2021-04-01,Clothing,0,975.65
2021-04-01,Home & Kitchen,5,804.56
2021-04-02,Electronics,15,1725.92
2021-04-02,Clothing,5,1154.97
2021-04-02,Home & Kitchen,0,855.46
2021-04-03,Electronics,0,1564.7
2021-04-03,Clothing,5,1089.32
2021-04-03,Home & Kitchen,0,598.02
2021-04-04,Electronics,0,1490.52
2021-04-04,Clothing,0,1125.74
2021-04-04,Home & Kitchen,5,813.72
2021-04-05,Electronics,5,1555.44
2021-04-05,Clothing,0,958.67
2021-04-05,Home & Kitchen,0,707.33
2021-04-06,Electronics,5,1596.93
2021-04-06,Clothing,15,1099.69
2021-04-06,Home & Kitchen,0,865.35
2021-04-07,Electronics,0,1340.9
2021-04-07,Clothing,0,1082.55
2021-04-07,Home & Kitchen,5,933.54
2021-04-08,Electronics,10,1557.21
2021-04-08,Clothing,0,1070.84
2021-04-08,Home & Kitchen,0,794.19
2021-04-09,Electronics,15,1658.06
2021-04-09,Clothing,20,1094.78
2021-04-09,Home & Kitchen,0,802.46
2021-04-10,Electronics,15,1925.26
2021-04-10,Clothing,10,1232.95
2021-04-10,Home & Kitchen,10,895.24
2021-04-11,Electronics,0,1556.76
2021-04-11,Clothing,10,1128.58
2021-04-11,Home & Kitchen,0,747.79
2021-04-12,Electronics,5,1639.41
2021-04-12,Clothing,0,926.05
2021-04-12,Home & Kitchen,0,842.28
2021-04-13,Electronics,0,1510.6
2021-04-13,Clothing,0,1008.23
2021-04-13,Home & Kitchen,20,1069.28
2021-04-14,Electronics,0,1388.12
2021-04-14,Clothing,0,1075.4
2021-04-14,Home & Kitchen,10,978.16
2021-04-15,Electronics,0,1565.7
2021-04-15,Clothing,5,1081.15
2021-04-15,Home & Kitchen,0,751.41
2021-04-16,Electronics,0,1598.62
2021-04-16,Clothing,0,812.28
2021-04-16,Home & Kitchen,20,956.78
2021-04-17,Electronics,0,1482.34
2021-04-17,Clothing,10,1103.71
2021-04-17,Home & Kitchen,20,955.97
2021-04-18,Electronics,10,1570.15
2021-04-18,Clothing,0,948.78
2021-04-18,Home & Kitchen,0,891.74
2021-04-19,Electronics,0,1476.35
2021-04-19,Clothing,0,893.49
2021-04-19,Home & Kitchen,0,810.05
2021-04-20,Electronics,0,1646.43
2021-04-20,Clothing,5,932.12
2021-04-20,Home & Kitchen,10,934.86
2021-04-21,Electronics,0,1658.48
2021-04-21,Clothing,0,1105.11
2021-04-21,Home & Kitchen,5,782.63
2021-04-22,Electronics,15,1847.58
2021-04-22,Clothing,20,1329.4
2021-04-22,Home & Kitchen,20,797.97
2021-04-23,Electronics,10,1742.38
2021-04-23,Clothing,0,1020.56
2021-04-23,Home & Kitchen,0,764.58
2021-04-24,Electronics,10,1490.71
2021-04-24,Clothing,0,814.52
2021-04-24,Home & Kitchen,10,844.69
2021-04-25,Electronics,10,1651.47
2021-04-25,Clothing,0,995.1
2021-04-25,Home & Kitchen,20,883.29
2021-04-26,Electronics,10,1567.05
2021-04-26,Clothing,10,1195.92
2021-04-26,Home & Kitchen,0,900.87
2021-04-27,Electronics,0,1369.16
2021-04-27,Clothing,15,1228.95
2021-04-27,Home & Kitchen,5,672.01
2021-04-28,Electronics,5,1562.93
2021-04-28,Clothing,15,1202.45
2021-04-28,Home & Kitchen,20,838.43
2021-04-29,Electronics,10,1578.61
2021-04-29,Clothing,20,1210.01
2021-04-29,Home & Kitchen,10,917.34
2021-04-30,Electronics,0,1461.11
2021-04-30,Clothing,0,922.91
2021-04-30,Home & Kitchen,0,711.0
2021-05-01,Electronics,0,1496.53
2021-05-01,Clothing,0,922.81
2021-05-01,Home & Kitchen,5,734.92
2021-05-02,Electronics,0,1346.13
2021-05-02,Clothing,0,902.79
2021-05-02,Home & Kitchen,0,762.55
2021-05-03,Electronics,5,1462.67
2021-05-03,Clothing,15,1235.61
2021-05-03,Home & Kitchen,10,712.92
2021-05-04,Electronics,0,1516.41
2021-05-04,Clothing,0,782.12
2021-05-04,Home & Kitchen,0,704.29
2021-05-05,Electronics,5,1450.0
2021-05-05,Clothing,15,1195.48
2021-05-05,Home & Kitchen,5,692.99
2021-05-06,Electronics,15,1759.99
2021-05-06,Clothing,10,864.3
2021-05-06,Home & Kitchen,5,651.17
2021-05-07,Electronics,10,1451.02
2021-05-07,Clothing,0,794.65
2021-05-07,Home & Kitchen,20,830.25
2021-05-08,Electronics,15,1560.44
2021-05-08,Clothing,10,1115.65
2021-05-08,Home & Kitchen,0,572.88
2021-05-09,Electronics,5,1676.39
2021-05-09,Clothing,0,1085.48
2021-05-09,Home & Kitchen,5,665.83
2021-05-10,Electronics,10,1585.17
2021-05-10,Clothing,5,908.73
2021-05-10,Home & Kitchen,0,753.99
2021-05-11,Electronics,15,1455.41
2021-05-11,Clothing,5,1026.01
2021-05-11,Home & Kitchen,10,719.48
2021-05-12,Electronics,5,1304.31
2021-05-12,Clothing,10,1006.08
2021-05-12,Home & Kitchen,0,689.29
2021-05-13,Electronics,5,1466.82
2021-05-13,Clothing,5,1140.86
2021-05-13,Home & Kitchen,5,685.43
2021-05-14,Electronics,5,1432.89
2021-05-14,Clothing,0,782.56
2021-05-14,Home & Kitchen,20,864.71
2021-05-15,Electronics,5,1435.64
2021-05-15,Clothing,10,904.5
2021-05-15,Home & Kitchen,0,702.45
2021-05-16,Electronics,0,1288.96
2021-05-16,Clothing,10,1222.71
2021-05-16,Home & Kitchen,0,657.65
2021-05-17,Electronics,20,1540.16
2021-05-17,Clothing,10,1067.86
2021-05-17,Home & Kitchen,0,427.78
2021-05-18,Electronics,20,1532.52
2021-05-18,Clothing,5,1061.76
2021-05-18,Home & Kitchen,0,564.2
2021-05-19,Electronics,10,1591.16
2021-05-19,Clothing,10,1115.26
2021-05-19,Home & Kitchen,15,949.89
2021-05-20,Electronics,0,1262.59
2021-05-20,Clothing,20,1025.13
2021-05-20,Home & Kitchen,0,779.75
2021-05-21,Electronics,0,1493.02
2021-05-21,Clothing,0,854.78
2021-05-21,Home & Kitchen,0,529.49
2021-05-22,Electronics,0,1252.86
2021-05-22,Clothing,0,795.27
2021-05-22,Home & Kitchen,10,729.59
2021-05-23,Electronics,0,1407.08
2021-05-23,Clothing,10,963.6
2021-05-23,Home & Kitchen,10,771.37
2021-05-24,Electronics,0,1508.54
2021-05-24,Clothing,15,995.44
2021-05-24,Home & Kitchen,5,712.19
2021-05-25,Electronics,10,1576.82
2021-05-25,Clothing,5,1015.01
2021-05-25,Home & Kitchen,0,744.77
2021-05-26,Electronics,15,1540.68
2021-05-26,Clothing,20,1180.92
2021-05-26,Home & Kitchen,0,702.64
2021-05-27,Electronics,5,1331.24
2021-05-27,Clothing,10,1015.76
2021-05-27,Home & Kitchen,20,800.65
2021-05-28,Electronics,10,1314.7
2021-05-28,Clothing,5,1177.23
2021-05-28,Home & Kitchen,0,693.49
2021-05-29,Electronics,10,1717.69
2021-05-29,Clothing,5,1006.67
2021-05-29,Home & Kitchen,0,593.81
2021-05-30,Electronics,15,1478.59
2021-05-30,Clothing,20,1139.77
2021-05-30,Home & Kitchen,5,743.84
2021-05-31,Electronics,0,1314.89
2021-05-31,Clothing,15,748.03
2021-05-31,Home & Kitchen,10,771.87
2021-06-01,Electronics,0,1399.89
2021-06-01,Clothing,0,1002.77
2021-06-01,Home & Kitchen,5,688.47
2021-06-02,Electronics,0,1162.98
2021-06-02,Clothing,10,905.07
2021-06-02,Home & Kitchen,0,518.8
2021-06-03,Electronics,10,1386.11
2021-06-03,Clothing,0,673.52
2021-06-03,Home & Kitchen,10,686.12
2021-06-04,Electronics,0,1302.32
2021-06-04,Clothing,5,889.68
2021-06-04,Home & Kitchen,10,575.9
2021-06-05,Electronics,0,1336.07
2021-06-05,Clothing,20,962.66
2021-06-05,Home & Kitchen,5,635.04
2021-06-06,Electronics,0,1263.55
2021-06-06,Clothing,15,592.5
2021-06-06,Home & Kitchen,5,548.21
2021-06-07,Electronics,15,1346.09
2021-06-07,Clothing,0,916.68
2021-06-07,Home & Kitchen,5,479.47
2021-06-08,Electronics,10,1361.86
2021-06-08,Clothing,5,766.67
2021-06-08,Home & Kitchen,0,569.05
2021-06-09,Electronics,20,1351.55
2021-06-09,Clothing,5,787.94
2021-06-09,Home & Kitchen,0,594.81
2021-06-10,Electronics,5,1246.37
2021-06-10,Clothing,5,764.91
2021-06-10,Home & Kitchen,20,515.61
2021-06-11,Electronics,0,1113.95
2021-06-11,Clothing,5,758.9
2021-06-11,Home & Kitchen,10,726.23
2021-06-12,Electronics,0,1106.97
2021-06-12,Clothing,5,772.46
2021-06-12,Home & Kitchen,5,745.53
2021-06-13,Electronics,0,1164.49
2021-06-13,Clothing,15,961.48
2021-06-13,Home & Kitchen,0,506.03
2021-06-14,Electronics,20,1555.76
2021-06-14,Clothing,0,797.12
2021-06-14,Home & Kitchen,0,467.15
2021-06-15,Electronics,0,1268.02
2021-06-15,Clothing,5,820.12
2021-06-15,Home & Kitchen,0,700.66
2021-06-16,Electronics,20,1568.21
2021-06-16,Clothing,0,762.16
2021-06-16,Home & Kitchen,0,614.53
2021-06-17,Electronics,0,1205.05
2021-06-17,Clothing,0,948.98
2021-06-17,Home & Kitchen,0,516.53
2021-06-18,Electronics,10,1175.08
2021-06-18,Clothing,5,820.15
2021-06-18,Home & Kitchen,20,631.81
2021-06-19,Electronics,10,1304.36
2021-06-19,Clothing,0,940.35
2021-06-19,Home & Kitchen,0,629.6
2021-06-20,Electronics,0,1239.3
2021-06-20,Clothing,5,1073.8
2021-06-20,Home & Kitchen,20,696.4
2021-06-21,Electronics,5,1196.35
2021-06-21,Clothing,0,805.69
2021-06-21,Home & Kitchen,0,532.28
2021-06-22,Electronics,15,1421.56
2021-06-22,Clothing,0,695.35
2021-06-22,Home & Kitchen,0,517.11
2021-06-23,Electronics,0,942.65
2021-06-23,Clothing,20,929.29
2021-06-23,Home & Kitchen,0,546.58
2021-06-24,Electronics,15,1395.09
2021-06-24,Clothing,5,1099.43
2021-06-24,Home & Kitchen,0,713.75
2021-06-25,Electronics,0,1286.87
2021-06-25,Clothing,0,631.67
2021-06-25,Home & Kitchen,0,658.41
2021-06-26,Electronics,0,1261.39
2021-06-26,Clothing,0,844.51
2021-06-26,Home & Kitchen,10,580.11
2021-06-27,Electronics,10,1337.15
2021-06-27,Clothing,0,839.09
2021-06-27,Home & Kitchen,0,557.53
2021-06-28,Electronics,0,1250.0
2021-06-28,Clothing,10,954.96
2021-06-28,Home & Kitchen,10,642.61
2021-06-29,Electronics,0,1098.7
2021-06-29,Clothing,0,631.28
2021-06-29,Home & Kitchen,5,604.58
2021-06-30,Electronics,0,1103.33
2021-06-30,Clothing,10,836.8
2021-06-30,Home & Kitchen,0,637.79
2021-07-01,Electronics,0,1058.1
2021-07-01,Clothing,10,703.51
2021-07-01,Home & Kitchen,0,428.81
2021-07-02,Electronics,10,1094.55
2021-07-02,Clothing,0,813.21
2021-07-02,Home & Kitchen,20,425.9
2021-07-03,Electronics,5,1028.85
2021-07-03,Clothing,15,668.9
2021-07-03,Home & Kitchen,10,650.05
2021-07-04,Electronics,15,1209.59
2021-07-04,Clothing,20,825.79
2021-07-04,Home & Kitchen,10,471.1
2021-07-05,Electronics,10,1008.19
2021-07-05,Clothing,10,784.45
2021-07-05,Home & Kitchen,10,553.5
2021-07-06,Electronics,0,934.24
2021-07-06,Clothing,0,674.89
2021-07-06,Home & Kitchen,5,510.81
2021-07-07,Electronics,10,1218.95
2021-07-07,Clothing,0,727.14
2021-07-07,Home & Kitchen,0,491.61
2021-07-08,Electronics,20,1242.82
2021-07-08,Clothing,15,820.92
2021-07-08,Home & Kitchen,0,510.07
2021-07-09,Electronics,0,880.74
2021-07-09,Clothing,20,944.34
2021-07-09,Home & Kitchen,0,730.55
2021-07-10,Electronics,10,1241.93
2021-07-10,Clothing,0,782.38
2021-07-10,Home & Kitchen,0,469.66
2021-07-11,Electronics,15,1325.89
2021-07-11,Clothing,10,784.54
2021-07-11,Home & Kitchen,0,615.88
2021-07-12,Electronics,5,1090.81
2021-07-12,Clothing,20,702.57
2021-07-12,Home & Kitchen,0,494.83
2021-07-13,Electronics,20,1304.08
2021-07-13,Clothing,15,742.78
2021-07-13,Home & Kitchen,0,532.19
2021-07-14,Electronics,0,978.83
2021-07-14,Clothing,10,675.31
2021-07-14,Home & Kitchen,10,278.06
2021-07-15,Electronics,0,812.77
2021-07-15,Clothing,0,584.81
2021-07-15,Home & Kitchen,5,484.43
2021-07-16,Electronics,5,1185.09
2021-07-16,Clothing,10,655.35
2021-07-16,Home & Kitchen,20,515.99
2021-07-17,Electronics,10,1307.79
2021-07-17,Clothing,0,777.08
2021-07-17,Home & Kitchen,10,862.47
2021-07-18,Electronics,0,1082.66
2021-07-18,Clothing,0,592.25
2021-07-18,Home & Kitchen,0,269.55
2021-07-19,Electronics,0,1051.27
2021-07-19,Clothing,5,892.25
2021-07-19,Home & Kitchen,0,439.31
2021-07-20,Electronics,0,1072.15
2021-07-20,Clothing,5,615.89
2021-07-20,Home & Kitchen,10,477.97
2021-07-21,Electronics,10,1090.87
2021-07-21,Clothing,0,802.78
2021-07-21,Home & Kitchen,0,515.71
2021-07-22,Electronics,10,1150.48
2021-07-22,Clothing,0,624.46
2021-07-22,Home & Kitchen,5,537.69
2021-07-23,Electronics,20,1228.28
2021-07-23,Clothing,5,763.42
2021-07-23,Home & Kitchen,20,564.58
2021-07-24,Electronics,5,1089.92
2021-07-24,Clothing,0,432.84
2021-07-24,Home & Kitchen,5,367.92
2021-07-25,Electronics,0,1021.4
2021-07-25,Clothing,15,655.8
2021-07-25,Home & Kitchen,10,611.85
2021-07-26,Electronics,20,1205.13
2021-07-26,Clothing,0,703.25
2021-07-26,Home & Kitchen,5,625.65
2021-07-27,Electronics,0,994.28
2021-07-27,Clothing,10,586.66
2021-07-27,Home & Kitchen,5,448.12
2021-07-28,Electronics,5,1167.27
2021-07-28,Clothing,0,830.8
2021-07-28,Home & Kitchen,10,508.96
2021-07-29,Electronics,20,1222.53
2021-07-29,Clothing,0,499.85
2021-07-29,Home & Kitchen,5,578.42
2021-07-30,Electronics,15,1256.16
2021-07-30,Clothing,0,647.43
2021-07-30,Home & Kitchen,0,584.05
2021-07-31,Electronics,5,1165.0
2021-07-31,Clothing,0,641.05
2021-07-31,Home & Kitchen,0,319.79
2021-08-01,Electronics,20,940.89
2021-08-01,Clothing,10,682.01
2021-08-01,Home & Kitchen,5,466.64
2021-08-02,Electronics,0,844.51
2021-08-02,Clothing,0,429.58
2021-08-02,Home & Kitchen,20,455.7
